YEAR,MONTH,DAY,KOSPI,È¯À²
2009,1,2,1157.40 ,1257.50 
2009,1,5,1173.57 ,1320.20 
2009,1,6,1194.28 ,1307.30 
2009,1,7,1228.17 ,1312.20 
2009,1,8,1205.70 ,1292.10 
2009,1,9,1180.96 ,1321.00 
2009,1,12,1156.75 ,1329.30 
2009,1,13,1167.71 ,1360.30 
2009,1,14,1182.68 ,1362.40 
2009,1,15,1111.34 ,1344.60 
2009,1,16,1135.20 ,1372.60 
2009,1,19,1150.65 ,1372.00 
2009,1,20,1126.81 ,1359.90 
2009,1,21,1103.61 ,1375.60 
2009,1,22,1116.23 ,1374.50 
2009,1,23,1093.40 ,1371.80 
2009,1,28,1157.98 ,1391.00 
2009,1,29,1166.56 ,1383.10 
2009,1,30,1162.11 ,1368.50 
2009,2,2,1146.95 ,1382.50 
2009,2,3,1163.20 ,1392.10 
2009,2,4,1195.37 ,1390.50 
2009,2,5,1177.88 ,1376.20 
2009,2,6,1210.26 ,1382.70 
2009,2,9,1202.69 ,1379.10 
2009,2,10,1198.87 ,1376.20 
2009,2,11,1190.18 ,1387.00 
2009,2,12,1179.84 ,1397.70 
2009,2,13,1192.44 ,1394.80 
2009,2,16,1175.47 ,1402.20 
2009,2,17,1127.19 ,1411.40 
2009,2,18,1113.19 ,1444.60 
2009,2,19,1107.10 ,1465.70 
2009,2,20,1065.95 ,1474.00 
2009,2,23,1099.55 ,1500.50 
2009,2,24,1063.88 ,1496.60 
2009,2,25,1067.08 ,1510.80 
2009,2,26,1054.79 ,1508.20 
2009,2,27,1063.03 ,1516.40 
2009,3,2,1018.81 ,1525.20 
2009,3,3,1025.57 ,1573.60 
2009,3,4,1059.26 ,1570.40 
2009,3,5,1058.18 ,1559.50 
2009,3,6,1055.03 ,1545.30 
2009,3,9,1071.73 ,1567.70 
2009,3,10,1092.20 ,1548.80 
2009,3,11,1127.51 ,1529.50 
2009,3,12,1128.39 ,1480.00 
2009,3,13,1126.03 ,1487.40 
2009,3,16,1125.46 ,1482.40 
2009,3,17,1163.88 ,1458.00 
2009,3,18,1169.95 ,1416.70 
2009,3,19,1161.81 ,1415.40 
2009,3,20,1170.94 ,1391.40 
2009,3,23,1199.50 ,1399.30 
2009,3,24,1221.70 ,1396.30 
2009,3,25,1229.02 ,1382.10 
2009,3,26,1243.80 ,1384.80 
2009,3,27,1237.51 ,1343.70 
2009,3,30,1197.46 ,1328.90 
2009,3,31,1206.26 ,1377.10 
2009,4,1,1233.36 ,1398.20 
2009,4,2,1276.97 ,1376.80 
2009,4,3,1283.75 ,1349.50 
2009,4,6,1297.85 ,1332.60 
2009,4,7,1300.10 ,1316.20 
2009,4,8,1262.07 ,1324.30 
2009,4,9,1316.35 ,1346.80 
2009,4,10,1336.04 ,1337.20 
2009,4,13,1338.26 ,1321.30 
2009,4,14,1342.63 ,1332.20 
2009,4,15,1333.09 ,1325.30 
2009,4,16,1336.72 ,1337.60 
2009,4,17,1329.00 ,1325.90 
2009,4,20,1336.39 ,1328.10 
2009,4,21,1336.81 ,1340.60 
2009,4,22,1356.02 ,1352.40 
2009,4,23,1368.80 ,1345.90 
2009,4,24,1354.10 ,1349.10 
2009,4,27,1339.83 ,1341.70 
2009,4,28,1300.24 ,1340.30 
2009,4,29,1338.42 ,1351.70 
2009,4,30,1369.36 ,1348.00 
2009,5,4,1397.92 ,1307.30 
2009,5,6,1393.45 ,1274.60 
2009,5,7,1401.08 ,1278.50 
2009,5,8,1412.13 ,1262.40 
2009,5,11,1415.16 ,1256.00 
2009,5,12,1403.51 ,1236.10 
2009,5,13,1414.52 ,1244.80 
2009,5,14,1380.95 ,1238.90 
2009,5,15,1391.73 ,1259.70 
2009,5,18,1386.68 ,1261.70 
2009,5,19,1428.21 ,1267.50 
2009,5,20,1435.70 ,1243.40 
2009,5,21,1421.65 ,1250.20 
2009,5,22,1403.75 ,1247.60 
2009,5,25,1400.90 ,1242.40 
2009,5,26,1372.04 ,1252.50 
2009,5,27,1362.02 ,1260.20 
2009,5,28,1392.17 ,1258.80 
2009,5,29,1395.89 ,1272.90 
2009,6,1,1415.10 ,1258.80 
2009,6,2,1412.85 ,1248.70 
2009,6,3,1414.89 ,1237.30 
2009,6,4,1378.14 ,1236.70 
2009,6,5,1394.71 ,1246.50 
2009,6,8,1393.30 ,1245.40 
2009,6,9,1371.84 ,1251.50 
2009,6,10,1414.88 ,1258.40 
2009,6,11,1419.39 ,1252.80 
2009,6,12,1428.59 ,1251.30 
2009,6,15,1412.42 ,1251.40 
2009,6,16,1399.15 ,1260.90 
2009,6,17,1391.17 ,1266.10 
2009,6,18,1375.76 ,1260.00 
2009,6,19,1383.34 ,1263.20 
2009,6,22,1399.71 ,1266.40 
2009,6,23,1360.54 ,1270.40 
2009,6,24,1363.79 ,1287.70 
2009,6,25,1392.73 ,1281.00 
2009,6,26,1394.53 ,1283.60 
2009,6,29,1388.45 ,1286.90 
2009,6,30,1390.07 ,1284.70 
2009,7,1,1411.66 ,1277.90 
2009,7,2,1411.48 ,1269.10 
2009,7,3,1420.04 ,1263.50 
2009,7,6,1428.94 ,1272.20 
2009,7,7,1434.20 ,1267.00 
2009,7,8,1431.02 ,1268.60 
2009,7,9,1430.89 ,1278.80 
2009,7,10,1428.62 ,1278.90 
2009,7,13,1378.12 ,1277.70 
2009,7,14,1385.56 ,1291.40 
2009,7,15,1420.86 ,1295.70 
2009,7,16,1432.22 ,1282.60 
2009,7,17,1440.10 ,1266.70 
2009,7,20,1478.51 ,1261.20 
2009,7,21,1488.99 ,1252.50 
2009,7,22,1494.04 ,1250.00 
2009,7,23,1496.49 ,1251.00 
2009,7,24,1502.59 ,1250.60 
2009,7,27,1524.05 ,1247.50 
2009,7,28,1526.03 ,1246.40 
2009,7,29,1524.32 ,1241.90 
2009,7,30,1534.74 ,1239.50 
2009,7,31,1557.29 ,1240.50 
2009,8,3,1564.98 ,1230.70 
2009,8,4,1566.37 ,1222.30 
2009,8,5,1559.47 ,1218.70 
2009,8,6,1565.04 ,1220.90 
2009,8,7,1576.00 ,1222.80 
2009,8,10,1576.11 ,1226.30 
2009,8,11,1579.21 ,1223.60 
2009,8,12,1565.35 ,1237.70 
2009,8,13,1564.64 ,1248.10 
2009,8,14,1591.41 ,1237.10 
2009,8,17,1547.06 ,1235.00 
2009,8,18,1550.24 ,1249.20 
2009,8,19,1545.96 ,1256.70 
2009,8,20,1576.39 ,1250.50 
2009,8,21,1580.98 ,1247.80 
2009,8,24,1612.22 ,1248.20 
2009,8,25,1601.38 ,1242.10 
2009,8,26,1614.12 ,1246.70 
2009,8,27,1599.33 ,1248.10 
2009,8,28,1607.94 ,1248.90 
2009,8,31,1591.85 ,1244.90 
2009,9,1,1623.06 ,1246.90 
2009,9,2,1613.16 ,1245.80 
2009,9,3,1613.53 ,1249.80 
2009,9,4,1608.90 ,1246.90 
2009,9,7,1608.57 ,1243.80 
2009,9,8,1619.69 ,1235.00 
2009,9,9,1607.77 ,1232.10 
2009,9,10,1644.68 ,1225.90 
2009,9,11,1651.70 ,1225.90 
2009,9,14,1634.91 ,1222.10 
2009,9,15,1653.40 ,1224.80 
2009,9,16,1683.33 ,1220.60 
2009,9,17,1695.47 ,1211.60 
2009,9,18,1699.71 ,1206.10 
2009,9,21,1695.50 ,1208.00 
2009,9,22,1718.88 ,1205.80 
2009,9,23,1711.47 ,1204.10 
2009,9,24,1693.88 ,1195.40 
2009,9,25,1691.48 ,1196.40 
2009,9,28,1675.55 ,1192.90 
2009,9,29,1690.05 ,1192.80 
2009,9,30,1673.14 ,1188.70 
2009,10,1,1644.63 ,1181.40 
2009,10,5,1606.90 ,1175.20 
2009,10,6,1598.44 ,1173.20 
2009,10,7,1598.00 ,1170.20 
2009,10,8,1615.46 ,1170.80 
2009,10,9,1646.79 ,1168.40 
2009,10,12,1639.81 ,1166.60 
2009,10,13,1628.93 ,1170.00 
2009,10,14,1649.09 ,1168.00 
2009,10,15,1658.99 ,1167.70 
2009,10,16,1640.36 ,1158.40 
2009,10,19,1649.07 ,1158.80 
2009,10,20,1659.15 ,1176.20 
2009,10,21,1653.86 ,1166.70 
2009,10,22,1630.33 ,1179.10 
2009,10,23,1640.17 ,1183.20 
2009,10,26,1657.11 ,1184.60 
2009,10,27,1649.53 ,1180.40 
2009,10,28,1609.71 ,1187.10 
2009,10,29,1585.85 ,1193.60 
2009,10,30,1580.69 ,1200.60 
2009,11,2,1559.09 ,1183.40 
2009,11,3,1549.92 ,1188.20 
2009,11,4,1579.93 ,1178.90 
2009,11,5,1552.24 ,1181.20 
2009,11,6,1572.46 ,1178.50 
2009,11,9,1576.79 ,1171.20 
2009,11,10,1582.30 ,1161.60 
2009,11,11,1594.82 ,1158.70 
2009,11,12,1572.73 ,1159.50 
2009,11,13,1571.99 ,1157.40 
2009,11,16,1592.47 ,1161.10 
2009,11,17,1585.98 ,1155.10 
2009,11,18,1603.97 ,1152.80 
2009,11,19,1620.54 ,1153.30 
2009,11,20,1620.60 ,1156.20 
2009,11,23,1619.05 ,1162.60 
2009,11,24,1606.42 ,1157.10 
2009,11,25,1611.88 ,1156.10 
2009,11,26,1599.52 ,1155.00 
2009,11,27,1524.50 ,1153.60 
2009,11,30,1555.60 ,1167.40 
2009,12,1,1569.72 ,1161.80 
2009,12,2,1591.63 ,1162.20 
2009,12,3,1615.00 ,1154.40 
2009,12,4,1624.76 ,1155.70 
2009,12,7,1632.65 ,1152.90 
2009,12,8,1627.78 ,1155.80 
2009,12,9,1634.17 ,1154.60 
2009,12,10,1652.73 ,1161.80 
2009,12,11,1656.90 ,1163.20 
2009,12,14,1664.77 ,1164.90 
2009,12,15,1665.85 ,1163.60 
2009,12,16,1664.24 ,1161.60 
2009,12,17,1647.84 ,1166.00 
2009,12,18,1647.04 ,1173.70 
2009,12,21,1644.23 ,1178.10 
2009,12,22,1655.54 ,1179.60 
2009,12,23,1661.35 ,1183.40 
2009,12,24,1682.34 ,1183.60 
2009,12,28,1685.59 ,1176.70 
2009,12,29,1672.48 ,1169.90 
2009,12,30,1682.77 ,1170.90 
2009,12,31,,1167.60 
2010,1,4,1696.14 ,1167.60 
2010,1,5,1690.62 ,1156.20 
2010,1,6,1705.32 ,1144.30 
2010,1,7,1683.45 ,1138.20 
2010,1,8,1695.26 ,1133.20 
2010,1,11,1694.12 ,1132.90 
2010,1,12,1698.64 ,1119.80 
2010,1,13,1671.41 ,1124.20 
2010,1,14,1685.77 ,1126.40 
2010,1,15,1701.80 ,1122.10 
2010,1,18,1711.78 ,1123.20 
2010,1,19,1710.22 ,1126.90 
2010,1,20,1714.38 ,1124.30 
2010,1,21,1722.01 ,1132.30 
2010,1,22,1684.35 ,1138.50 
2010,1,25,1670.20 ,1150.10 
2010,1,26,1637.34 ,1149.10 
2010,1,27,1625.48 ,1151.20 
2010,1,28,1642.43 ,1159.40 
2010,1,29,1602.43 ,1156.50 
2010,2,1,1606.44 ,1157.90 
2010,2,2,1595.81 ,1167.80 
2010,2,3,1615.02 ,1160.10 
2010,2,4,1616.42 ,1152.20 
2010,2,5,1567.12 ,1153.30 
2010,2,8,1552.79 ,1171.00 
2010,2,9,1570.49 ,1172.60 
2010,2,10,1570.12 ,1166.60 
2010,2,11,1597.81 ,1157.90 
2010,2,12,1593.66 ,1157.10 
2010,2,16,1601.05 ,1154.90 
2010,2,17,1627.43 ,1152.90 
2010,2,18,1621.19 ,1142.70 
2010,2,19,1593.90 ,1147.50 
2010,2,22,1627.10 ,1157.80 
2010,2,23,1628.90 ,1149.30 
2010,2,24,1612.83 ,1148.50 
2010,2,25,1587.51 ,1156.10 
2010,2,26,1594.58 ,1158.40 
2010,3,2,1615.12 ,1160.20 
2010,3,3,1622.44 ,1152.70 
2010,3,4,1618.20 ,1146.60 
2010,3,5,1634.57 ,1143.80 
2010,3,8,1660.04 ,1141.90 
2010,3,9,1660.83 ,1133.70 
2010,3,10,1662.24 ,1134.50 
2010,3,11,1656.62 ,1132.70 
2010,3,12,1662.74 ,1131.00 
2010,3,15,1649.50 ,1131.10 
2010,3,16,1648.01 ,1133.90 
2010,3,17,1682.86 ,1133.70 
2010,3,18,1675.17 ,1129.50 
2010,3,19,1686.11 ,1131.30 
2010,3,22,1672.67 ,1132.90 
2010,3,23,1681.82 ,1136.50 
2010,3,24,1681.01 ,1134.30 
2010,3,25,1688.39 ,1135.50 
2010,3,26,1697.72 ,1141.20 
2010,3,29,1691.99 ,1141.70 
2010,3,30,1700.19 ,1138.60 
2010,3,31,1692.85 ,1130.80 
2010,4,1,1719.17 ,1132.50 
2010,4,2,1723.49 ,1128.30 
2010,4,5,1724.99 ,1124.30 
2010,4,6,1726.09 ,1125.10 
2010,4,7,1726.60 ,1123.10 
2010,4,8,1733.78 ,1121.80 
2010,4,9,1724.47 ,1123.20 
2010,4,12,1710.30 ,1118.80 
2010,4,13,1710.59 ,1113.00 
2010,4,14,1735.33 ,1120.10 
2010,4,15,1743.91 ,1115.70 
2010,4,16,1734.49 ,1108.70 
2010,4,19,1705.30 ,1113.20 
2010,4,20,1718.03 ,1117.00 
2010,4,21,1747.58 ,1115.80 
2010,4,22,1739.52 ,1110.10 
2010,4,23,1737.03 ,1110.50 
2010,4,26,1752.20 ,1110.00 
2010,4,27,1749.55 ,1104.00 
2010,4,28,1733.91 ,1106.80 
2010,4,29,1728.42 ,1118.90 
2010,4,30,1741.56 ,1115.50 
2010,5,3,1721.21 ,1108.50 
2010,5,4,1718.75 ,1115.80 
2010,5,6,1684.71 ,1114.60 
2010,5,7,1647.50 ,1137.10 
2010,5,10,1677.63 ,1158.70 
2010,5,11,1670.24 ,1133.80 
2010,5,12,1663.03 ,1130.10 
2010,5,13,1694.58 ,1138.10 
2010,5,14,1695.63 ,1131.00 
2010,5,17,1651.51 ,1133.10 
2010,5,18,1643.24 ,1149.90 
2010,5,19,1630.08 ,1150.20 
2010,5,20,1600.18 ,1165.10 
2010,5,24,1604.93 ,1178.60 
2010,5,25,1560.83 ,1212.00 
2010,5,26,1582.12 ,1255.10 
2010,5,27,1607.50 ,1252.90 
2010,5,28,1622.78 ,1234.20 
2010,5,31,1641.25 ,1200.20 
2010,6,1,1630.40 ,1201.60 
2010,6,3,1661.84 ,1208.90 
2010,6,4,1664.13 ,1204.70 
2010,6,7,1637.97 ,1201.10 
2010,6,8,1651.48 ,1234.80 
2010,6,9,1647.22 ,1233.50 
2010,6,10,1651.70 ,1242.20 
2010,6,11,1675.34 ,1261.50 
2010,6,14,1690.60 ,1240.90 
2010,6,15,1690.03 ,1225.00 
2010,6,16,1705.33 ,1223.90 
2010,6,17,1707.92 ,1211.00 
2010,6,18,1711.95 ,1215.90 
2010,6,21,1739.68 ,1205.90 
2010,6,22,1731.48 ,1176.70 
2010,6,23,1725.82 ,1182.60 
2010,6,24,1739.87 ,1188.20 
2010,6,25,1729.84 ,1185.20 
2010,6,28,1732.03 ,1204.70 
2010,6,29,1707.76 ,1200.40 
2010,6,30,1698.29 ,1210.30 
2010,7,1,1686.24 ,1230.10 
2010,7,2,1671.82 ,1231.20 
2010,7,5,1675.37 ,1221.20 
2010,7,6,1684.94 ,1223.60 
2010,7,7,1675.65 ,1228.60 
2010,7,8,1698.64 ,1221.80 
2010,7,9,1723.01 ,1211.20 
2010,7,12,1734.05 ,1198.80 
2010,7,13,1735.08 ,1197.50 
2010,7,14,1758.01 ,1204.60 
2010,7,15,1751.29 ,1199.20 
2010,7,16,1738.45 ,1204.70 
2010,7,19,1731.95 ,1201.10 
2010,7,20,1736.77 ,1215.90 
2010,7,21,1748.78 ,1211.80 
2010,7,22,1735.53 ,1203.60 
2010,7,23,1758.06 ,1206.90 
2010,7,26,1769.07 ,1197.20 
2010,7,27,1768.31 ,1194.40 
2010,7,28,1773.47 ,1183.60 
2010,7,29,1770.88 ,1186.50 
2010,7,30,1759.33 ,1187.20 
2010,8,2,1782.27 ,1185.00 
2010,8,3,1790.60 ,1173.40 
2010,8,4,1789.26 ,1168.70 
2010,8,5,1783.86 ,1169.50 
2010,8,6,1783.83 ,1168.20 
2010,8,9,1790.17 ,1165.70 
2010,8,10,1781.13 ,1159.10 
2010,8,11,1758.19 ,1167.20 
2010,8,12,1721.75 ,1177.30 
2010,8,13,1746.24 ,1193.60 
2010,8,16,1743.31 ,1186.70 
2010,8,17,1755.03 ,1193.20 
2010,8,18,1761.99 ,1178.70 
2010,8,19,1779.64 ,1173.90 
2010,8,20,1775.54 ,1173.30 
2010,8,23,1767.71 ,1179.90 
2010,8,24,1760.53 ,1181.80 
2010,8,25,1734.79 ,1189.00 
2010,8,26,1729.76 ,1195.40 
2010,8,27,1729.56 ,1194.40 
2010,8,30,1760.13 ,1195.20 
2010,8,31,1742.75 ,1189.10 
2010,9,1,1764.69 ,1196.80 
2010,9,2,1775.73 ,1190.60 
2010,9,3,1780.02 ,1181.00 
2010,9,6,1792.42 ,1177.80 
2010,9,7,1787.74 ,1171.20 
2010,9,8,1779.22 ,1176.40 
2010,9,9,1784.36 ,1176.20 
2010,9,10,1802.58 ,1169.10 
2010,9,13,1818.86 ,1166.40 
2010,9,14,1815.25 ,1161.40 
2010,9,15,1823.88 ,1161.40 
2010,9,16,1811.85 ,1160.80 
2010,9,17,1827.35 ,1163.20 
2010,9,20,1832.63 ,1163.10 
2010,9,24,1846.60 ,1162.10 
2010,9,27,1860.83 ,1156.40 
2010,9,28,1855.97 ,1148.80 
2010,9,29,1866.45 ,1148.50 
2010,9,30,1872.81 ,1142.00 
2010,10,1,1876.73 ,1141.30 
2010,10,4,1879.29 ,1134.40 
2010,10,5,1878.94 ,1124.10 
2010,10,6,1903.95 ,1130.70 
2010,10,7,1900.85 ,1120.10 
2010,10,8,1897.07 ,1117.40 
2010,10,11,1889.91 ,1119.70 
2010,10,12,1868.04 ,1115.40 
2010,10,13,1876.15 ,1127.00 
2010,10,14,1899.76 ,1119.50 
2010,10,15,1902.29 ,1112.80 
2010,10,18,1875.42 ,1114.70 
2010,10,19,1857.32 ,1117.20 
2010,10,20,1870.44 ,1123.60 
2010,10,21,1874.69 ,1131.30 
2010,10,22,1897.31 ,1126.20 
2010,10,25,1915.71 ,1129.50 
2010,10,26,1919.41 ,1117.20 
2010,10,27,1909.54 ,1117.70 
2010,10,28,1907.87 ,1126.00 
2010,10,29,1882.95 ,1126.60 
2010,11,1,1914.74 ,1124.20 
2010,11,2,1918.04 ,1117.40 
2010,11,3,1935.97 ,1114.90 
2010,11,4,1942.50 ,1110.30 
2010,11,5,1938.96 ,1107.00 
2010,11,8,1942.41 ,1106.10 
2010,11,9,1947.46 ,1113.10 
2010,11,10,1967.85 ,1115.80 
2010,11,11,1914.73 ,1114.30 
2010,11,12,1913.12 ,1107.50 
2010,11,15,1913.81 ,1119.50 
2010,11,16,1899.13 ,1129.20 
2010,11,17,1897.11 ,1129.20 
2010,11,18,1927.86 ,1138.50 
2010,11,19,1940.96 ,1138.90 
2010,11,22,1944.34 ,1131.70 
2010,11,23,1928.94 ,1126.50 
2010,11,24,1925.98 ,1134.20 
2010,11,25,1927.68 ,1148.90 
2010,11,26,1901.80 ,1144.40 
2010,11,29,1895.54 ,1147.60 
2010,11,30,1904.63 ,1157.30 
2010,12,1,1929.32 ,1154.50 
2010,12,2,1950.26 ,1154.20 
2010,12,3,1957.26 ,1149.30 
2010,12,6,1953.64 ,1143.50 
2010,12,7,1962.52 ,1133.60 
2010,12,8,1955.72 ,1134.20 
2010,12,9,1988.96 ,1140.70 
2010,12,10,1986.14 ,1138.40 
2010,12,13,1996.59 ,1141.60 
2010,12,14,2009.05 ,1143.50 
2010,12,15,2017.48 ,1141.40 
2010,12,16,2009.24 ,1151.20 
2010,12,17,2026.30 ,1156.50 
2010,12,20,2020.28 ,1150.80 
2010,12,21,2037.09 ,1164.90 
2010,12,22,2038.11 ,1153.30 
2010,12,23,2037.53 ,1155.50 
2010,12,24,2029.60 ,1151.50 
2010,12,27,2022.19 ,1152.00 
2010,12,28,2033.32 ,1150.60 
2010,12,29,2043.49 ,1147.50 
2010,12,30,2051.00 ,1146.10 
2010,12,31,,1138.90 
2011,1,3,2070.08 ,1138.90 
2011,1,4,2085.14 ,1127.50 
2011,1,5,2082.55 ,1122.30 
2011,1,6,2077.61 ,1125.00 
2011,1,7,2086.20 ,1123.10 
2011,1,10,2080.81 ,1122.10 
2011,1,11,2088.32 ,1120.60 
2011,1,12,2094.95 ,1126.20 
2011,1,13,2089.48 ,1120.00 
2011,1,14,2108.17 ,1112.20 
2011,1,17,2099.85 ,1114.70 
2011,1,18,2096.48 ,1114.70 
2011,1,19,2115.69 ,1116.80 
2011,1,20,2106.66 ,1112.50 
2011,1,21,2069.92 ,1118.20 
2011,1,24,2082.16 ,1122.00 
2011,1,25,2086.67 ,1120.30 
2011,1,26,2110.46 ,1117.60 
2011,1,27,2115.01 ,1118.20 
2011,1,28,2107.87 ,1114.30 
2011,1,31,2069.73 ,1114.30 
2011,2,1,2072.03 ,1122.70 
2011,2,7,2081.74 ,1116.70 
2011,2,8,2069.70 ,1107.00 
2011,2,9,2045.58 ,1104.40 
2011,2,10,2008.50 ,1104.80 
2011,2,11,1977.19 ,1112.90 
2011,2,14,2014.59 ,1120.70 
2011,2,15,2010.52 ,1123.90 
2011,2,16,1989.11 ,1122.50 
2011,2,17,1977.22 ,1120.70 
2011,2,18,2013.14 ,1116.20 
2011,2,21,2005.30 ,1113.00 
2011,2,22,1969.92 ,1116.40 
2011,2,23,1961.63 ,1125.90 
2011,2,24,1949.88 ,1125.80 
2011,2,25,1963.43 ,1126.90 
2011,2,28,1939.30 ,1127.90 
2011,3,2,1928.24 ,1128.80 
2011,3,3,1970.66 ,1128.40 
2011,3,4,2004.68 ,1122.60 
2011,3,7,1980.27 ,1116.20 
2011,3,8,1996.32 ,1117.90 
2011,3,9,2001.47 ,1117.40 
2011,3,10,1981.58 ,1115.20 
2011,3,11,1955.54 ,1118.40 
2011,3,14,1971.23 ,1124.50 
2011,3,15,1923.92 ,1129.80 
2011,3,16,1957.97 ,1131.30 
2011,3,17,1959.03 ,1132.80 
2011,3,18,1981.13 ,1137.60 
2011,3,21,2003.42 ,1128.30 
2011,3,22,2013.86 ,1125.90 
2011,3,23,2012.18 ,1121.70 
2011,3,24,2036.78 ,1123.70 
2011,3,25,2054.04 ,1122.80 
2011,3,28,2056.39 ,1114.50 
2011,3,29,2072.13 ,1114.20 
2011,3,30,2091.38 ,1114.60 
2011,3,31,2106.70 ,1107.20 
2011,4,1,2121.01 ,1100.10 
2011,4,4,2115.87 ,1094.60 
2011,4,5,2130.43 ,1086.90 
2011,4,6,2126.71 ,1089.70 
2011,4,7,2122.14 ,1085.50 
2011,4,8,2127.97 ,1088.00 
2011,4,11,2122.39 ,1085.40 
2011,4,12,2089.40 ,1084.40 
2011,4,13,2121.92 ,1091.70 
2011,4,14,2141.06 ,1092.50 
2011,4,15,2140.50 ,1089.40 
2011,4,18,2137.72 ,1087.90 
2011,4,19,2122.68 ,1089.90 
2011,4,20,2169.91 ,1092.80 
2011,4,21,2198.54 ,1083.70 
2011,4,22,2197.82 ,1080.10 
2011,4,25,2216.00 ,1081.80 
2011,4,26,2206.30 ,1081.50 
2011,4,27,2206.70 ,1085.50 
2011,4,28,2208.35 ,1079.90 
2011,4,29,2192.36 ,1072.30 
2011,5,2,2228.96 ,1073.30 
2011,5,3,2200.73 ,1066.80 
2011,5,4,2180.64 ,1070.20 
2011,5,6,2147.45 ,1074.60 
2011,5,9,2139.17 ,1085.00 
2011,5,11,2166.63 ,1079.90 
2011,5,12,2122.65 ,1074.90 
2011,5,13,2120.08 ,1082.70 
2011,5,16,2104.18 ,1088.90 
2011,5,17,2102.41 ,1092.80 
2011,5,18,2135.78 ,1091.40 
2011,5,19,2095.51 ,1086.70 
2011,5,20,2111.50 ,1084.70 
2011,5,23,2055.71 ,1082.70 
2011,5,24,2061.76 ,1091.70 
2011,5,25,2035.87 ,1094.80 
2011,5,26,2091.91 ,1096.30 
2011,5,27,2100.24 ,1090.50 
2011,5,30,2093.79 ,1082.20 
2011,5,31,2142.47 ,1080.60 
2011,6,1,2141.34 ,1076.90 
2011,6,2,2114.20 ,1076.40 
2011,6,3,2113.47 ,1080.40 
2011,6,7,2099.71 ,1077.50 
2011,6,8,2083.35 ,1080.60 
2011,6,9,2071.42 ,1081.50 
2011,6,10,2046.67 ,1083.10 
2011,6,13,2048.74 ,1081.20 
2011,6,14,2076.83 ,1085.90 
2011,6,15,2086.53 ,1083.50 
2011,6,16,2046.63 ,1082.50 
2011,6,17,2031.93 ,1088.90 
2011,6,20,2019.65 ,1087.20 
2011,6,21,2048.17 ,1083.20 
2011,6,22,2063.90 ,1081.70 
2011,6,23,2055.86 ,1075.00 
2011,6,24,2090.81 ,1076.70 
2011,6,27,2070.29 ,1077.90 
2011,6,28,2062.91 ,1086.70 
2011,6,29,2094.42 ,1081.80 
2011,6,30,2100.69 ,1078.10 
2011,7,1,2125.74 ,1070.10 
2011,7,4,2145.30 ,1066.40 
2011,7,5,2161.75 ,1063.80 
2011,7,6,2171.19 ,1065.60 
2011,7,7,2180.59 ,1064.90 
2011,7,8,2180.35 ,1064.30 
2011,7,11,2157.16 ,1058.40 
2011,7,12,2109.73 ,1059.70 
2011,7,13,2129.64 ,1066.20 
2011,7,14,2130.07 ,1063.20 
